movie_id,mean,count,movie_title
2059,3.283582089552239,268,"Parent Trap, The (1998)"
2060,2.9945355191256833,183,BASEketball (1998)
2061,3.5714285714285716,7,Full Tilt Boogie (1997)
2062,3.2,70,"Governess, The (1998)"
2063,2.5,8,Seventh Heaven (Le Septième ciel) (1997)
2064,4.0739348370927315,798,Roger & Me (1989)
2065,3.5991649269311066,479,"Purple Rose of Cairo, The (1985)"
2066,4.150943396226415,106,Out of the Past (1947)
2067,4.065602836879433,564,Doctor Zhivago (1965)
2068,3.8828125,128,Fanny and Alexander (1982)
2069,3.7857142857142856,140,"Trip to Bountiful, The (1985)"
2070,3.9053030303030303,264,Tender Mercies (1983)
2071,3.9298245614035086,171,And the Band Played On (1993)
2072,2.910891089108911,303,"'burbs, The (1989)"
2073,3.6666666666666665,66,Fandango (1985)
2074,3.5238095238095237,21,"Night Porter, The (Il Portiere di notte) (1974)"
2075,3.740740740740741,81,Mephisto (1981)
2076,3.7629969418960245,654,Blue Velvet (1986)
2077,3.4935064935064934,154,"Journey of Natty Gann, The (1985)"
2078,3.816265060240964,664,"Jungle Book, The (1967)"
2079,3.5714285714285716,14,Kidnapped (1960)
2080,3.8043981481481484,864,Lady and the Tramp (1955)
2081,3.756521739130435,1035,"Little Mermaid, The (1989)"
2082,2.886426592797784,361,"Mighty Ducks, The (1992)"
2083,3.6068702290076335,262,"Muppet Christmas Carol, The (1992)"
2084,3.129032258064516,93,Newsies (1992)
2085,3.5964601769911506,565,101 Dalmatians (1961)
2086,3.5517241379310347,29,One Magic Christmas (1985)
2087,3.65993265993266,594,Peter Pan (1953)
2088,2.59447983014862,471,Popeye (1980)
2089,3.196652719665272,239,"Rescuers Down Under, The (1990)"
2090,3.4738955823293174,249,"Rescuers, The (1977)"
2091,2.849462365591398,186,Return from Witch Mountain (1978)
2092,2.4355828220858897,163,"Return of Jafar, The (1993)"
2093,2.851449275362319,276,Return to Oz (1985)
2094,3.108695652173913,736,"Rocketeer, The (1991)"
2095,2.9734513274336285,113,"Shaggy D.A., The (1976)"
2096,3.710371819960861,511,Sleeping Beauty (1959)
2097,3.488262910798122,213,Something Wicked This Way Comes (1983)
2098,3.1447368421052633,76,Son of Flubber (1963)
2099,3.6018099547511313,221,Song of the South (1946)
2100,3.4307824591573515,1163,Splash (1984)
2101,3.533333333333333,15,Squanto: A Warrior's Tale (1994)
2102,3.3857868020304567,197,Steamboat Willie (1940)
2103,3.081081081081081,37,Tall Tale (1994)
2104,3.339622641509434,53,Tex (1982)
2105,3.3556701030927836,970,Tron (1982)
2106,3.2972972972972974,185,Swing Kids (1993)
2107,2.6884422110552766,199,Halloween: H20 (1998)
2108,3.7066666666666666,825,L.A. Story (1991)
2109,3.743455497382199,573,"Jerk, The (1979)"
2110,3.2643051771117166,367,Dead Men Don't Wear Plaid (1982)
2111,3.2275641025641026,312,"Man with Two Brains, The (1983)"
2112,3.4884393063583814,346,Grand Canyon (1991)
2113,2.151898734177215,79,Graveyard Shift (1990)
2114,3.6875,256,"Outsiders, The (1983)"
2115,3.676131322094055,1127,Indiana Jones and the Temple of Doom (1984)
2116,3.3333333333333335,438,"Lord of the Rings, The (1978)"
2117,3.7194244604316546,278,Nineteen Eighty-Four (1984)
2118,3.7024793388429753,363,"Dead Zone, The (1983)"
2119,2.272108843537415,147,Maximum Overdrive (1986)
2120,2.9421487603305785,242,Needful Things (1993)
2121,2.730612244897959,245,Cujo (1983)
2122,2.4463519313304722,233,Children of the Corn (1984)
2123,2.869767441860465,215,All Dogs Go to Heaven (1989)
2124,3.169467787114846,714,"Addams Family, The (1991)"
2125,3.7139423076923075,416,Ever After: A Cinderella Story (1998)
2126,2.7454545454545456,495,Snake Eyes (1998)
2127,3.5,4,"First Love, Last Rites (1997)"
2128,3.32,25,Safe Men (1998)
2129,3.75,8,"Saltmen of Tibet, The (1997)"
2130,3.8322368421052633,304,Atlantic City (1980)
2131,3.7333333333333334,30,Autumn Sonata (Höstsonaten ) (1978)
2132,4.074074074074074,297,Who's Afraid of Virginia Woolf? (1966)
2133,3.2754158964879854,541,Adventures in Babysitting (1987)
2134,3.4235294117647057,510,Weird Science (1985)
2135,3.2016806722689077,238,Doctor Dolittle (1967)
2136,3.1486486486486487,222,"Nutty Professor, The (1963)"
2137,3.8229376257545273,497,Charlotte's Web (1973)
2138,3.8426229508196723,305,Watership Down (1978)
2139,3.850948509485095,369,"Secret of NIMH, The (1982)"
2140,3.652112676056338,710,"Dark Crystal, The (1982)"
2141,3.4282178217821784,404,"American Tail, An (1986)"
2142,2.8308457711442787,201,"American Tail: Fievel Goes West, An (1991)"
2143,3.2704225352112677,355,Legend (1985)
2144,3.710709318497914,719,Sixteen Candles (1984)
2145,3.3665223665223665,693,Pretty in Pink (1986)
2146,3.1107954545454546,352,St. Elmo's Fire (1985)
2147,2.54978354978355,231,"Clan of the Cave Bear, The (1986)"
2148,2.8855421686746987,166,House (1986)
2149,2.2524271844660193,103,House II: The Second Story (1987)
2150,3.726618705035971,695,"Gods Must Be Crazy, The (1980)"
2151,3.171875,128,"Gods Must Be Crazy II, The (1989)"
2152,2.1159420289855073,69,Air Bud: Golden Receiver (1998)
2153,1.9965277777777777,288,"Avengers, The (1998)"
2154,2.7857142857142856,140,How Stella Got Her Groove Back (1998)
2155,3.3146067415730336,267,
2156,3.7777777777777777,9,"Best Man, The (Il Testimone dello sposo) (1997)"
2157,3.25,20,"Chambermaid on the Titanic, The (1998)"
2158,2.6,20,"Henry: Portrait of a Serial Killer, Part 2 (1996)"
2159,3.4794520547945207,219,Henry: Portrait of a Serial Killer (1990)
2160,3.818820224719101,712,Rosemary's Baby (1968)
2161,3.6051502145922747,699,"NeverEnding Story, The (1984)"
2162,2.4124293785310735,177,"NeverEnding Story II: The Next Chapter, The (1990)"
2163,2.6067961165048543,206,Attack of the Killer Tomatoes! (1980)
2164,2.05,20,Surf Nazis Must Die (1987)
2165,3.376146788990826,109,Your Friends and Neighbors (1998)
2166,3.5208333333333335,144,Return to Paradise (1998)
2167,3.477132262051916,809,Blade (1998)
2168,3.0759493670886076,79,Dance with Me (1998)
2169,2.6769230769230767,130,Dead Man on Campus (1998)
2170,2.5528455284552845,123,Wrongfully Accused (1998)
2171,3.688775510204082,196,"Next Stop, Wonderland (1998)"
2172,3.25,4,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)"
2173,3.5636363636363635,110,"Navigator: A Mediaeval Odyssey, The (1988)"
2174,3.5678929765886287,1495,Beetlejuice (1988)
2175,3.8333333333333335,18,Déjà Vu (1997)
2176,3.8952879581151834,191,Rope (1948)
2177,3.216867469879518,83,Family Plot (1976)
2178,3.663157894736842,95,Frenzy (1972)
2179,3.1538461538461537,39,Topaz (1969)
2180,3.3275862068965516,58,Torn Curtain (1966)
2181,3.5677966101694913,118,Marnie (1964)
2182,3.5816326530612246,98,"Wrong Man, The (1956)"
2183,3.9329608938547485,179,"Man Who Knew Too Much, The (1956)"
2184,3.598639455782313,147,"Trouble with Harry, The (1955)"
2185,3.588235294117647,17,I Confess (1953)
2186,4.304979253112033,482,Strangers on a Train (1951)
2187,3.576923076923077,26,Stage Fright (1950)
2188,2.7644787644787643,259,54 (1998)
2189,3.7142857142857144,21,I Married A Strange Person (1997)
2190,2.8461538461538463,52,Why Do Fools Fall In Love? (1998)
2191,2.8,10,"Merry War, A (1997)"
2192,3.2857142857142856,7,See the Sea (Regarde la mer) (1997)
2193,3.4962593516209477,802,Willow (1988)
2194,4.007985803016859,1127,"Untouchables, The (1987)"
2195,3.0074074074074075,135,Dirty Work (1998)
2196,2.4444444444444446,27,Knock Off (1998)
2197,4.181818181818182,11,Firelight (1997)
2198,4.0,2,Modulations (1998)
2200,2.5,8,Under Capricorn (1949)
2201,3.4,20,"Paradine Case, The (1947)"
2202,3.943661971830986,213,Lifeboat (1944)
2203,4.2703862660944205,233,Shadow of a Doubt (1943)
2204,3.8202247191011236,89,Saboteur (1942)
2205,3.515151515151515,33,Mr. & Mrs. Smith (1941)
2206,4.0119760479041915,167,Suspicion (1941)
2207,2.875,8,Jamaica Inn (1939)
2208,4.185929648241206,199,"Lady Vanishes, The (1938)"
2209,3.3,10,Young and Innocent (1937)
2210,3.7037037037037037,54,Sabotage (1936)
2211,3.526315789473684,19,Secret Agent (1936)
2212,3.8359375,128,"Man Who Knew Too Much, The (1934)"
2213,1.0,1,Waltzes from Vienna (1933)
2214,3.0,1,Number Seventeen (1932)
2215,3.5,12,Rich and Strange (1932)
2217,1.0,1,Elstree Calling (1930)
2218,2.0,1,Juno and Paycock (1930)
2219,3.4,10,Murder! (1930)
2221,3.090909090909091,11,Blackmail (1929)
2223,3.3333333333333335,3,"Farmer's Wife, The (1928)"
2226,3.0,1,"Ring, The (1927)"
2227,3.5238095238095237,21,"Lodger, The (1926)"
2231,3.608695652173913,345,Rounders (1998)
2232,3.467811158798283,233,Cube (1997)
2233,1.6,5,Digging to China (1998)
2234,1.875,8,
2235,2.0,1,One Man's Hero (1999)
2236,3.608910891089109,202,Simon Birch (1998)
2237,3.590909090909091,44,Without Limits (1998)
2238,3.831168831168831,77,Seven Beauties (Pasqualino Settebellezze) (1976)
2239,3.7422680412371134,97,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)
2240,3.508403361344538,238,My Bodyguard (1980)
2241,2.7751937984496124,129,Class (1983)
2242,2.5,6,"Grandview, U.S.A. (1984)"
2243,3.747782002534854,789,Broadcast News (1987)
2244,1.8571428571428572,7,"Allnighter, The (1987)"
2245,3.414396887159533,514,Working Girl (1988)
2246,2.7142857142857144,14,
2247,3.0931506849315067,365,Married to the Mob (1988)
2248,4.017505470459518,914,Say Anything... (1989)
2249,3.192468619246862,239,My Blue Heaven (1990)
2250,3.1451612903225805,62,Men Don't Leave (1990)
2251,3.5,2,"Cabinet of Dr. Ramirez, The (1991)"
2252,3.0161290322580645,186,Hero (1992)
2253,2.5636363636363635,440,Toys (1992)
2254,2.0,1,
2255,2.607594936708861,79,Young Doctors in Love (1982)
2256,2.375,24,Parasite (1982)
2257,2.9411764705882355,17,No Small Affair (1984)
2258,3.0,2,Master Ninja I (1984)
2259,2.716417910447761,201,Blame It on Rio (1984)
2260,2.795918367346939,49,Wisdom (1986)
2261,3.329192546583851,161,One Crazy Summer (1986)
2262,3.1564417177914113,326,About Last Night... (1986)
2263,3.1028571428571428,175,"Seventh Sign, The (1988)"
2264,2.5903614457831323,83,We're No Angels (1989)
2265,2.0,83,Nothing But Trouble (1991)
2266,2.871794871794872,195,"Butcher's Wife, The (1991)"
2267,2.945945945945946,74,Mortal Thoughts (1991)
2268,3.93119698397738,1061,"Few Good Men, A (1992)"
2269,2.737327188940092,217,Indecent Proposal (1993)
2271,3.289473684210526,76,
2272,3.455357142857143,112,One True Thing (1998)
2273,3.5661881977671452,627,Rush Hour (1998)
2275,3.3661971830985915,71,Six-String Samurai (1998)
2276,3.7142857142857144,70,"Soldier's Daughter Never Cries, A (1998)"
2277,2.0,1,Somewhere in the City (1997)
2278,3.5272952853598016,806,Ronin (1998)
2279,2.7168141592920354,226,Urban Legend (1998)
2280,3.432,125,Clay Pigeons (1998)
2281,3.4545454545454546,11,Monument Ave. (1998)
2282,3.518987341772152,316,Pecker (1998)
2283,2.918032786885246,61,"Sheltering Sky, The (1990)"
2284,3.7906976744186047,43,Bandit Queen (1994)
2285,3.888888888888889,54,If.... (1968)
2286,2.511627906976744,43,"Fiendish Plot of Dr. Fu Manchu, The (1980)"
2287,3.4392857142857145,280,Them! (1954)
2288,3.785425101214575,741,"Thing, The (1982)"
2289,3.96319018404908,978,"Player, The (1992)"
2290,3.28099173553719,121,Stardust Memories (1980)
2291,3.5926680244399187,1473,Edward Scissorhands (1990)
2292,2.5,20,Overnight Delivery (1996)
2293,3.24,25,Shadrach (1998)
2294,3.483720930232558,645,Antz (1998)
2295,3.810810810810811,74,"Impostors, The (1998)"
2296,2.3819444444444446,144,"Night at the Roxbury, A (1998)"
2297,3.1070422535211266,355,What Dreams May Come (1998)
2298,1.8666666666666667,15,Strangeland (1998)
2299,3.75,4,"Battle of the Sexes, The (1959)"
2300,4.144376899696049,658,"Producers, The (1968)"
2301,3.5902964959568733,371,History of the World: Part I (1981)
2302,3.7845303867403315,1086,My Cousin Vinny (1992)
2303,3.92,325,Nashville (1975)
2304,3.5714285714285716,7,Love Is the Devil (1998)
2305,3.48,25,Slam (1998)
2306,2.488888888888889,90,Holy Man (1998)
2307,2.6315789473684212,38,One Tough Cop (1998)
2308,2.0,1,Detroit 9000 (1973)
2309,4.5,2,"Inheritors, The (Die Siebtelbauern) (1998)"
2310,3.798507462686567,134,"Mighty, The (1998)"
2311,3.4170212765957446,470,2010 (1984)
2312,3.8277945619335347,331,Children of a Lesser God (1986)
2313,4.013129102844639,457,"Elephant Man, The (1980)"
2314,3.1346153846153846,104,Beloved (1998)
2315,2.36734693877551,147,Bride of Chucky (1998)
2316,2.983050847457627,236,Practical Magic (1998)
2317,2.625,8,"Alarmist, The (1997)"
2318,3.903125,320,
2320,3.106951871657754,187,Apt Pupil (1998)
2321,3.6968911917098444,1158,Pleasantville (1998)
2322,2.9310344827586206,290,Soldier (1998)
2323,3.942857142857143,35,"Cruise, The (1998)"
2324,4.329861111111111,1152,Life Is Beautiful (La Vita è bella) (1997)
2325,3.134453781512605,119,Orgazmo (1997)
2326,3.0,12,Shattered Image (1998)
2327,2.85,100,Tales from the Darkside: The Movie (1990)
2328,2.8497109826589595,173,Vampires (1998)
2329,4.2265625,640,American History X (1998)
2330,4.163043478260869,92,Hands on a Hard Body (1996)
2331,3.223463687150838,179,Living Out Loud (1998)
2332,3.25,8,Belly (1998)
2333,3.8131487889273354,578,Gods and Monsters (1998)
2334,3.1243523316062176,386,"Siege, The (1998)"
2335,2.926190476190476,420,"Waterboy, The (1998)"
2336,4.029850746268656,938,Elizabeth (1998)
2337,3.2063492063492065,126,Velvet Goldmine (1998)
2338,2.2033898305084745,295,I Still Know What You Did Last Summer (1998)
2339,2.925925925925926,27,I'll Be Home For Christmas (1998)
2340,3.252906976744186,344,Meet Joe Black (1998)
2341,3.272727272727273,44,Dancing at Lughnasa (1998)
2342,3.727272727272727,11,Hard Core Logo (1996)
2343,2.0,2,"Naked Man, The (1998)"
2344,3.4228855721393034,201,Runaway Train (1985)
2345,3.372093023255814,43,Desert Bloom (1986)
2346,3.3066666666666666,300,"Stepford Wives, The (1975)"
2347,3.736842105263158,95,"Pope of Greenwich Village, The (1984)"
2348,3.5526315789473686,304,Sid and Nancy (1986)
2349,3.6107784431137726,167,Mona Lisa (1986)
2350,2.789473684210526,19,Heart Condition (1990)
2351,4.207207207207207,111,Nights of Cabiria (Le Notti di Cabiria) (1957)
2352,3.8747016706443915,838,"Big Chill, The (1983)"
2353,3.687246963562753,988,Enemy of the State (1998)
2354,2.780141843971631,141,"Rugrats Movie, The (1998)"
2355,3.854374633000587,1703,"Bug's Life, A (1998)"
2356,2.8958333333333335,96,Celebrity (1998)
2357,4.283720930232558,215,Central Station (Central do Brasil) (1998)
2358,4.0,4,
2359,3.879089615931721,703,Waking Ned Devine (1998)
2360,4.3076923076923075,117,"Celebration, The (Festen) (1998)"
2361,3.240506329113924,158,Pink Flamingos (1972)
2362,2.849056603773585,53,Glen or Glenda (1953)
2363,3.318936877076412,301,Godzilla (Gojira) (1954)
2364,2.7768595041322315,121,Godzilla (Gojira) (1984)
2365,2.7720588235294117,136,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)
2366,3.6560846560846563,756,King Kong (1933)
2367,2.7572815533980584,309,King Kong (1976)
2368,1.6896551724137931,58,King Kong Lives (1986)
2369,2.954761904761905,840,Desperately Seeking Susan (1985)
2370,3.5140845070422535,142,"Emerald Forest, The (1985)"
2371,3.5943238731218696,599,Fletch (1985)
2372,2.966386554621849,238,Fletch Lives (1989)
2373,2.4814814814814814,189,Red Sonja (1985)
2374,2.930327868852459,244,Gung Ho (1986)
2375,2.8923444976076556,418,"Money Pit, The (1986)"
2376,3.267692307692308,325,"View to a Kill, A (1985)"
2377,2.9453551912568305,183,Lifeforce (1985)
2378,2.997578692493947,413,Police Academy (1984)
2379,2.3866666666666667,225,Police Academy 2: Their First Assignment (1985)
2380,2.0306122448979593,196,Police Academy 3: Back in Training (1986)
2381,1.9137931034482758,174,Police Academy 4: Citizens on Patrol (1987)
2382,1.7666666666666666,150,Police Academy 5: Assignment: Miami Beach (1988)
2383,1.657718120805369,149,Police Academy 6: City Under Siege (1989)
2384,3.2906309751434035,523,Babe: Pig in the City (1998)
2385,2.5753424657534247,146,Home Fries (1998)
2386,1.9661016949152543,59,Jerry Springer: Ringmaster (1998)
2387,2.774193548387097,217,Very Bad Things (1998)
2388,3.466666666666667,15,Steam: The Turkish Bath (Hamam) (1997)
2389,2.6515151515151514,264,Psycho (1998)
2390,3.690909090909091,330,Little Voice (1998)
2391,3.751677852348993,745,"Simple Plan, A (1998)"
2392,2.234146341463415,205,Jack Frost (1998)
2393,3.34820322180917,807,Star Trek: Insurrection (1998)
2394,3.5716753022452505,579,"Prince of Egypt, The (1998)"
2395,3.8409836065573773,1220,Rushmore (1998)
2396,4.127479949345715,2369,Shakespeare in Love (1998)
2397,3.3043478260869565,23,Mass Appeal (1984)
2398,3.960526315789474,380,Miracle on 34th Street (1947)
2399,2.6681614349775784,223,Santa Claus: The Movie (1985)
2400,2.86046511627907,43,Prancer (1989)
2401,3.769230769230769,312,Pale Rider (1985)
2402,2.825436408977556,401,Rambo: First Blood Part II (1985)
2403,3.5717884130982367,397,First Blood (1982)
2404,2.3421926910299002,301,Rambo III (1988)
2405,3.163447251114413,673,"Jewel of the Nile, The (1985)"
2406,3.6892193308550185,1345,Romancing the Stone (1984)
2407,3.5377733598409544,1006,Cocoon (1985)
2408,2.528957528957529,259,Cocoon: The Return (1988)
2409,3.1775280898876406,445,Rocky II (1979)
2410,2.8753117206982544,401,Rocky III (1982)
2411,2.6453333333333333,375,Rocky IV (1985)
2412,2.102189781021898,274,Rocky V (1990)
2413,3.2483069977426635,443,Clue (1985)
2414,3.390501319261214,379,Young Sherlock Holmes (1985)
2415,2.8,15,Violets Are Blue... (1986)
2416,3.1497175141242937,354,Back to School (1986)
2417,2.945945945945946,74,Heartburn (1986)
2418,3.0727272727272728,110,Nothing in Common (1986)
2419,3.2028985507246377,69,Extremities (1986)
2420,3.417849898580122,493,"Karate Kid, The (1984)"
2421,2.6771488469601676,477,"Karate Kid, Part II, The (1986)"
2422,2.1223776223776225,286,"Karate Kid III, The (1989)"
2423,3.588349514563107,515,Christmas Vacation (1989)
2424,3.380668257756563,838,You've Got Mail (1998)
2425,3.6206896551724137,58,"General, The (1998)"
2426,2.962962962962963,27,"Theory of Flight, The (1998)"
2427,3.398505603985056,803,"Thin Red Line, The (1998)"
2428,2.7777777777777777,513,"Faculty, The (1998)"
2429,2.827777777777778,180,Mighty Joe Young (1998)
2430,3.111111111111111,144,Mighty Joe Young (1949)
2431,3.1371308016877637,474,Patch Adams (1998)
2432,3.136986301369863,146,Stepmom (1998)
2433,3.3594771241830066,612,"Civil Action, A (1998)"
2434,3.6333333333333333,60,Down in the Delta (1998)
2435,3.080808080808081,99,Hurlyburly (1998)
2436,3.5901639344262297,122,Tea with Mussolini (1999)
2437,3.6470588235294117,85,Wilde (1997)
2438,4.0,1,Outside Ozona (1998)
2439,3.611111111111111,198,Affliction (1997)
2440,3.3617021276595747,47,Another Day in Paradise (1998)
2441,3.0384615384615383,26,"Hi-Lo Country, The (1998)"
2442,3.825,160,Hilary and Jackie (1998)
2443,3.5952380952380953,126,Playing by Heart (1998)
2444,4.0,5,
2445,2.7972972972972974,74,At First Sight (1999)
2446,2.5396825396825395,63,In Dreams (1999)
2447,3.0601503759398496,266,Varsity Blues (1999)
2448,2.3492063492063493,189,Virus (1999)
2449,1.53125,32,"Garbage Pail Kids Movie, The (1987)"
2450,2.0990783410138247,434,Howard the Duck (1986)
2451,2.646017699115044,113,"Gate, The (1987)"
2452,1.6842105263157894,19,"Gate II: Trespassers, The (1990)"
2453,3.25,176,"Boy Who Could Fly, The (1986)"
2454,3.3583333333333334,480,"Fly, The (1958)"
2455,3.4407096171802056,1071,"Fly, The (1986)"
2456,2.313380281690141,284,"Fly II, The (1989)"
2457,3.382239382239382,259,Running Scared (1986)
2458,2.476923076923077,130,Armed and Dangerous (1986)
2459,3.222672064777328,247,"Texas Chainsaw Massacre, The (1974)"
2460,2.353448275862069,116,"Texas Chainsaw Massacre 2, The (1986)"
2461,2.096774193548387,62,Leatherface: Texas Chainsaw Massacre III (1990)
2462,1.8333333333333333,54,"Return of the Texas Chainsaw Massacre, The (1994)"
2463,3.4610526315789474,475,Ruthless People (1986)
2464,2.625,8,Trick or Treat (1986)
2465,2.0238095238095237,42,Deadly Friend (1986)
2466,3.4615384615384617,13,Belizaire the Cajun (1986)
2467,3.9012345679012346,324,
2468,2.770053475935829,374,Jumpin' Jack Flash (1986)
2469,3.2766798418972334,506,Peggy Sue Got Married (1986)
2470,3.4265350877192984,912,Crocodile Dundee (1986)
2471,2.6280193236714977,414,Crocodile Dundee II (1988)
2472,2.978494623655914,93,Tough Guys (1986)
2473,2.4093264248704664,193,Soul Man (1986)
2474,3.4606413994169096,343,"Color of Money, The (1986)"
2475,3.3,140,52 Pick-Up (1986)
2476,3.3466666666666667,300,Heartbreak Ridge (1986)
2477,2.2857142857142856,42,Firewalker (1986)
2478,3.117750439367311,569,Three Amigos! (1986)
2479,2.272727272727273,44,Gloria (1999)
2480,4.5,2,Dry Cleaning (Nettoyage à sec) (1997)
2481,3.6,35,My Name Is Joe (1998)
2482,3.3333333333333335,30,Still Crazy (1998)
2483,2.92,25,"Day of the Beast, The (El Día de la bestia) (1995)"
2484,2.0,1,
2485,3.051219512195122,410,She's All That (1999)
2486,1.7777777777777777,9,24-hour Woman (1998)
2487,2.4285714285714284,7,"Blood, Guts, Bullets and Octane (1998)"
2488,3.8588235294117648,85,Peeping Tom (1960)
2490,3.5058214747736094,773,Payback (1999)
2491,2.739130434782609,115,Simply Irresistible (1999)
2492,2.856115107913669,139,20 Dates (1998)
2493,4.142857142857143,28,"Harmonists, The (1997)"
2494,4.0,27,"Last Days, The (1998)"
2495,3.6020408163265305,98,"Fantastic Planet, The (La Planète sauvage) (1973)"
2496,3.363888888888889,360,Blast from the Past (1999)
2497,2.835294117647059,170,Message in a Bottle (1999)
2498,2.3333333333333335,123,My Favorite Martian (1999)
2499,3.5384615384615383,52,God Said 'Ha!' (1998)
2500,2.596638655462185,119,Jawbreaker (1999)
2501,4.137755102040816,588,October Sky (1999)
2502,3.8211009174311927,872,Office Space (1999)
2503,4.666666666666667,9,"Apple, The (Sib) (1998)"
2504,2.883977900552486,181,200 Cigarettes (1999)
2505,2.863970588235294,272,8MM (1999)
2506,3.3435582822085887,163,"Other Sister, The (1999)"
2507,2.9814814814814814,54,Breakfast of Champions (1999)
2509,2.7777777777777777,18,Eight Days a Week (1997)
2510,3.6666666666666665,3,Just the Ticket (1999)
2511,3.8658536585365852,82,"Long Goodbye, The (1973)"
2512,3.9473684210526314,19,"Ballad of Narayama, The (Narayama Bushiko) (1982)"
2513,2.960655737704918,305,Pet Sematary (1989)
2514,2.060344827586207,116,Pet Sematary II (1992)
2515,1.7884615384615385,52,Children of the Corn II: The Final Sacrifice (1993)
2516,1.8444444444444446,45,Children of the Corn III (1994)
2517,3.062271062271062,273,Christine (1983)
2518,3.4727891156462585,294,Night Shift (1982)
2519,3.2291666666666665,96,House on Haunted Hill (1958)
2520,3.1452513966480447,179,Airport (1970)
2521,2.630952380952381,84,Airport 1975 (1974)
2522,2.3544303797468356,79,Airport '77 (1977)
2523,2.3095238095238093,42,Rollercoaster (1977)
2524,3.018796992481203,266,"Towering Inferno, The (1974)"
2525,2.235294117647059,153,Alligator (1980)
2526,2.366412213740458,131,Meteor (1979)
2527,3.4213836477987423,636,Westworld (1973)
2528,3.4696485623003195,626,Logan's Run (1976)
2529,3.712564543889845,1162,Planet of the Apes (1968)
2530,2.9452054794520546,365,Beneath the Planet of the Apes (1970)
2531,2.8333333333333335,312,Battle for the Planet of the Apes (1973)
2532,2.8435754189944134,358,Conquest of the Planet of the Apes (1972)
2533,3.041036717062635,463,Escape from the Planet of the Apes (1971)
2534,2.5294117647058822,17,Avalanche (1978)
2535,2.8487394957983194,119,Earthquake (1974)
2536,1.8918918918918919,37,"Concorde: Airport '79, The (1979)"
2537,1.9411764705882353,34,Beyond the Poseidon Adventure (1979)
2538,3.6,5,Dancemaker (1998)
2539,3.3944805194805197,616,Analyze This (1999)
2540,3.032051282051282,156,"Corruptor, The (1999)"
2541,3.221824686940966,559,Cruel Intentions (1999)
2542,3.8976,625,"Lock, Stock & Two Smoking Barrels (1998)"
2543,3.5,2,Six Ways to Sunday (1997)
2544,2.7777777777777777,18,"School of Flesh, The (L' École de la chair) (1998)"
2545,2.8333333333333335,12,Relax... It's Just Sex (1998)
2546,2.940828402366864,169,"Deep End of the Ocean, The (1999)"
2548,2.2285714285714286,105,"Rage: Carrie 2, The (1999)"
2549,2.2285714285714286,175,Wing Commander (1999)
2550,3.5027322404371586,183,"Haunting, The (1963)"
2551,3.291005291005291,189,Dead Ringers (1988)
2552,2.2162162162162162,37,My Boyfriend's Back (1993)
2553,3.356164383561644,219,Village of the Damned (1960)
2554,3.176470588235294,136,Children of the Damned (1963)
2555,1.701219512195122,164,Baby Geniuses (1999)
2556,3.0,1,Telling You (1998)
2557,3.4,5,I Stand Alone (Seul contre tous) (1998)
2558,2.74468085106383,235,Forces of Nature (1999)
2559,2.5925925925925926,27,"King and I, The (1999)"
2560,3.111111111111111,171,Ravenous (1999)
2561,3.0381679389312977,131,True Crime (1999)
2562,3.7777777777777777,9,Bandits (1997)
2563,3.0,1,
2565,3.954301075268817,372,"King and I, The (1956)"
2566,2.425,40,Doug's 1st Movie (1999)
2567,3.2019867549668874,302,EDtv (1999)
2568,2.107476635514019,214,"Mod Squad, The (1999)"
2569,3.7777777777777777,9,Among Giants (1998)
2570,3.5980392156862746,102,"Walk on the Moon, A (1999)"
2571,4.315830115830116,2590,"Matrix, The (1999)"
2572,3.422857142857143,700,10 Things I Hate About You (1999)
2573,3.4166666666666665,48,Tango (1998)
2574,2.6683417085427137,199,"Out-of-Towners, The (1999)"
2575,4.0,141,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)"
2576,2.0,3,"Love, etc. (1996)"
2577,3.2857142857142856,28,Metroland (1997)
2578,3.5,4,"Sticky Fingers of Time, The (1997)"
2579,3.793103448275862,29,Following (1998)
2580,3.854771784232365,723,Go (1999)
2581,3.168269230769231,624,Never Been Kissed (1999)
2582,3.106060606060606,66,Twin Dragons (Shuang long hui) (1992)
2583,3.608510638297872,235,Cookie's Fortune (1999)
2584,3.0,1,Foolish (1999)
2585,3.8541666666666665,48,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)"
2586,2.96,25,
2587,2.9607843137254903,102,Life (1999)
2589,2.734375,64,Friends & Lovers (1999)
2590,3.0416666666666665,48,Hideous Kinky (1998)
2591,2.0,2,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998)
2592,3.0,1,"Joyriders, The (1999)"
2593,3.7142857142857144,35,"Monster, The (Il Mostro) (1994)"
2594,3.9516129032258065,62,
2596,3.618705035971223,139,SLC Punk! (1998)
2597,2.609375,64,Lost & Found (1999)
2598,3.016885553470919,533,Pushing Tin (1999)
2599,3.9303547963206307,1522,Election (1999)
2600,3.2560975609756095,410,eXistenZ (1999)
2602,2.8333333333333335,6,Mighty Peking Man (Hsing hsing wang) (1977)
2605,3.168597168597169,777,Entrapment (1999)
2606,2.7246376811594204,207,Idle Hands (1999)
